"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial2:line16",-16.8330355523824,4.23093445581057,501.183200459397,-3.97856211865081,7.95635698132918e-05
"trial3:line16",3.30530931851742,4.70875634074453,646.065606143736,0.701949533875178,0.482963431108863
"trial4:line16",-0.637818588559639,4.73935230091565,669.14379128698,-0.134579273297833,0.892984998691376
"trial2:line17",8.38311711424663,4.44350953853196,606.450549469018,1.88659820386393,0.059691855420602
"trial3:line17",3.7576748209515,4.7333964928243,659.924733201074,0.793864369200433,0.427559752432874
"trial4:line17",-1.00364225502859,5.09815240536646,784.734015694728,-0.196863917597309,0.843985004832277
"trial5:line17",5.20423474199206,4.47924542075876,619.39908276557,1.16185523523078,0.245741775634049
"trial2:line18",0.766696068176432,4.55868114444676,673.395543534261,0.168183745228682,0.866489227262812
"trial3:line18",1.28163188150803,4.97633606913916,799.874127789248,0.257545283055961,0.796824104349671
"trial4:line18",-6.77799396609659,4.67333119836878,741.30088321062,-1.45035600482637,0.147382239109523
"trial2:line19",1.95930973246348,4.29032601303698,529.827843172637,0.456680850478435,0.648087617895101
"trial3:line19",-2.63240939844547,5.09415440362676,679.914739546406,-0.516751003183441,0.605498025702997
"trial4:line19",2.64584855677691,4.53363240797147,614.140675900359,0.583604562232423,0.559700654621794
"trial5:line19",2.46280755683715,4.44029042119248,599.817325087407,0.554650106912543,0.579340759550273
"trial6:line19",1.59739796969614,4.26150188450743,515.510912823345,0.374843896116399,0.707930722605905
"trial2:line20",-6.0841269358411,4.46479677285534,618.208748792302,-1.36268843698123,0.173476902200792
"trial3:line20",0.952114971300014,4.78053835860277,684.31334758378,0.199164801091209,0.842192993598716
"trial4:line20",15.8258770058013,4.54340285459127,618.334617733562,3.48326518961635,0.000530314085965002
"trial2:line21",-5.76120297977136,4.36344540677526,565.521304649507,-1.32033346190736,0.187257825780802
"trial3:line21",5.44944067801881,6.54188861833333,1379.57422143351,0.83300725462476,0.404984824348051
"trial4:line21",10.4803002596456,4.70150353703246,707.430504059354,2.2291380144873,0.026118005686313
"trial2:sex2",-0.965964756968699,1.61987709413988,70647.5506283662,-0.596319782817599,0.550963528305505
"trial3:sex2",6.94096483379443,2.16766709027138,70672.5565957261,3.20204373861,0.00136516665840402
"trial4:sex2",2.0862975647975,2.0871168807785,70621.2885008343,0.999607441256143,0.317503945555308
"trial5:sex2",1.66902958590547,2.17520007622165,70824.0404106688,0.767299341403389,0.442906117764958
"trial6:sex2",-0.0357860694075069,1.59177914150937,70634.4414992073,-0.0224818057193371,0.982063688769739
"line2:sex2",3.42929583276089,1.65760626296223,70608.1772601256,2.06882412873643,0.0385662240464369
"line3:sex2",-4.749800282916,1.46608550956462,70600.433953031,-3.23978393615426,0.00119675636594049
"line4:sex2",6.80821201373956,2.5070696097314,70682.2370985642,2.71560549707631,0.00661707674049859
"line5:sex2",1.16262570543746,1.59767855149668,70653.0409205484,0.727696885176517,0.466801568908347
"line6:sex2",5.4262808349586,2.69431861623982,70646.2917573082,2.01397147399423,0.0440163120289326
"line7:sex2",1.94304539953044,1.67535135223826,70615.7254641529,1.15978382500753,0.246140752530651
"line8:sex2",11.8528812828372,1.68272935896451,70629.79484393,7.04384292084325,1.88710477022802e-12
"line9:sex2",-4.53089027053197,1.55267034576058,70595.9190988676,-2.91812765208219,0.00352251219323797
"line10:sex2",3.02962770330503,1.58493927887767,70645.8451569353,1.91151026646924,0.0559430803756597
"line11:sex2",0.732563512419206,1.72352289938707,70578.1094778036,0.425038456222267,0.670809936791084
"line12:sex2",4.43808481003453,2.48336653909795,70785.7642347618,1.78712434920969,0.073921670159763
"line13:sex2",8.98710677752091,1.45129407872982,70587.8783759178,6.19247808506632,5.95507179576247e-10
"line14:sex2",9.82527497936928,1.6202998020387,70650.1499807955,6.06386235868628,1.3356234977204e-09
"line15:sex2",3.35237061863802,1.46404711341032,70630.424005953,2.28979695252367,0.0220360245790907
"line16:sex2",5.33624540792121,1.32983977601746,70596.0226409287,4.01269799877841,6.00905336226457e-05
"line17:sex2",-3.07968500256949,1.56162788838068,70631.3084251742,-1.97209913160743,0.0486021862556902
"line18:sex2",-4.08935514994171,2.03541609523988,70647.2558131481,-2.0091003306426,0.0445302913010338
"line19:sex2",6.85822628577247,1.47126767006262,70630.0761586279,4.66144021602853,3.14576950040513e-06
"line20:sex2",9.2074566080416,1.80883692781361,70705.2765483003,5.09026350936506,3.58480570387181e-07
"line21:sex2",2.43787490073327,1.5649326689726,70678.9640600981,1.5578145622928,0.119281690315238
"trial2:line2:sex2",2.76232286236609,2.53550394197492,70623.9255434436,1.08945713577337,0.275956064689206
"trial3:line2:sex2",-8.56947466262225,3.07032124500394,70722.4160308154,-2.79106776744179,0.00525485492090813
"trial5:line2:sex2",-2.85005259479192,2.70192675760752,70752.7922375553,-1.05482229922308,0.291510205924526
"trial6:line2:sex2",-2.74879569557217,2.41651094553509,70632.123638636,-1.13750599832831,0.255330677143715
"trial2:line4:sex2",1.91116225420717,5.17519024213575,70705.3378681394,0.369293139921065,0.711910344180347
"trial3:line4:sex2",5.02069127419586,8.48474702186593,70926.6147605742,0.591731404749853,0.554032349318843
"trial4:line4:sex2",-3.86052192756931,3.875383785942,70661.8261501159,-0.996165061528459,0.319173363318105
"trial2:line5:sex2",-1.0692148202949,2.81169665896186,70765.8200379666,-0.380273887969722,0.703743257889712
"trial4:line5:sex2",-2.2778452145058,3.82148169858137,70710.4435785438,-0.596063358186799,0.551134809344753
"trial2:line6:sex2",-2.16105761190487,4.54485784749055,70985.0287826752,-0.475495094549128,0.63443559198653
"trial4:line6:sex2",-2.29210845805681,3.59120103437729,70659.3375942314,-0.638256793789954,0.52330860083898
"trial2:line7:sex2",-0.403922868940638,2.79458787390305,70845.614343004,-0.144537544413124,0.885076422682888
"trial3:line7:sex2",-4.70459808166868,3.00170261800176,70731.0376214165,-1.56730985056759,0.117046757440149
"trial2:line8:sex2",-3.04753573746379,2.62645138442432,70725.5371089086,-1.16032444214907,0.245920653361842
"trial3:line8:sex2",-10.650353127108,3.12255700667605,70673.1862563967,-3.41077940429509,0.000648136936839947
"trial4:line8:sex2",-9.61385879541069,5.07334505580951,68547.2202257089,-1.8949743590576,0.0581000024693441
"trial2:line9:sex2",4.13212782420875,2.32068205189448,70621.8971031848,1.78056611453323,0.074987657234369
"trial3:line9:sex2",1.65232704084743,2.94453149987621,70671.6906035643,0.56115108325956,0.574696325877978
"trial4:line9:sex2",4.70213321423475,2.96426384014024,70619.9338573172,1.58627351268849,0.112681755346956
"trial5:line9:sex2",4.70152386495833,2.85185129093136,70810.7696857173,1.64858661456464,0.0992367890252081
"trial6:line9:sex2",8.96342949308908,6.49143612318463,53272.4707351753,1.38080839478271,0.167343674327978
"trial2:line10:sex2",0.485549324849972,2.32330787015717,70642.1162541197,0.208990522128746,0.834456240091275
"trial3:line10:sex2",-5.76282810346496,2.91506079744929,70662.9288626527,-1.97691523569851,0.0480550933818917
"trial4:line10:sex2",-1.71802722092751,3.20295152454778,70779.888562272,-0.536388767597747,0.591691578470581
"trial2:line11:sex2",0.451684389922097,2.50427340063132,70609.1193880394,0.180365446443758,0.856866196791386
"trial4:line11:sex2",-2.87265706962743,3.0517099852316,70655.8839919389,-0.941327021089595,0.346540517871983
"trial2:line12:sex2",2.7072333326088,4.5667542860111,70820.8735465985,0.592813443215374,0.553307902863404
"trial3:line12:sex2",-5.91369977546517,4.4482667593883,70920.4714600285,-1.32943910411488,0.183707420122681
"trial4:line12:sex2",-1.20620922822554,3.4654549522327,70827.6632425094,-0.348066630457397,0.727791178702735
"trial2:line13:sex2",-3.34215376529416,2.35101211525947,70648.3706352754,-1.42158083473989,0.155152385945894
"trial3:line13:sex2",-13.0692809218417,4.03625631321108,70989.0347575781,-3.23797100770448,0.00120438308718963
"trial4:line13:sex2",-4.69902980255522,3.89659580077735,70617.0762236372,-1.20593206039431,0.227847727971941
"trial2:line14:sex2",-5.35602820211216,2.9634307215038,71063.0269685355,-1.80737419074681,0.0707081823268785
"trial3:line14:sex2",-14.0854397467702,2.94383149359326,70672.9846921906,-4.78473030043489,1.71562079772511e-06
"trial4:line14:sex2",-10.0119849939853,2.90746080322363,70692.5127925835,-3.44354943079011,0.000574464158318344
"trial5:line14:sex2",-12.8629584843634,2.97233491749538,70744.9964089178,-4.32756026538297,1.50976657914491e-05
"trial6:line14:sex2",-15.692257078111,3.29297145603068,70944.3831850063,-4.76537901638125,1.88871493029653e-06
"trial2:line15:sex2",5.08005961955855,2.62351894390898,70717.0239430946,1.9363533209291,0.0528284216483434
"trial3:line15:sex2",-6.80588231492184,2.80766312136014,70661.3463893196,-2.42403807748303,0.015351488526288
"trial4:line15:sex2",-1.09215628282962,2.71785416105516,70627.98688502,-0.401845065301667,0.687799269915008
"trial2:line16:sex2",-2.62945906579002,2.14681833579351,70620.0888064107,-1.22481675414707,0.22064835631762
"trial3:line16:sex2",-8.96498963263537,2.98243928598841,70676.303743593,-3.00592527558001,0.0026486697710244
"trial4:line16:sex2",-6.85323451259167,3.35571377161278,70631.118992882,-2.042258362607,0.0411296157030371
"trial2:line17:sex2",1.60339156424446,2.79498919409461,70918.8686928644,0.57366646269409,0.566195346251934
"trial3:line17:sex2",-0.157299523847311,3.06605760296044,70696.8667781297,-0.051303512267816,0.959083814349911
"trial4:line17:sex2",2.62931606814053,3.83156315610606,70975.6760557766,0.6862254283739,0.492573206727719
"trial5:line17:sex2",2.3741261024171,2.93020945197111,70767.8066850782,0.810224027098149,0.417814155047638
"trial2:line18:sex2",2.85726982696657,3.19674608118146,70888.3005298008,0.89380568690979,0.371428900338008
"trial3:line18:sex2",-0.0796773624389616,3.71365967694025,70829.8203577383,-0.0214552138241728,0.982882589857103
"trial4:line18:sex2",2.55903553611053,3.43998800987991,70803.7191389328,0.743908271994199,0.456934439267597
"trial2:line19:sex2",1.8332678271182,2.34503575742702,70636.5243236364,0.78176540434917,0.434355076385932
"trial3:line19:sex2",-9.63238806069261,3.2895607678561,70804.3970679409,-2.92816845179313,0.00341073827091621
"trial4:line19:sex2",-3.81901219995399,2.94900452108906,70715.0919584682,-1.29501741100879,0.195318451267645
"trial5:line19:sex2",-7.88716109188509,2.78180069051638,70786.1363219771,-2.83527181468239,0.00457996847074768
"trial6:line19:sex2",-6.30976949838214,2.26571147484151,70643.6316300655,-2.7848954151691,0.00535592405572509
"trial2:line20:sex2",1.82995712847665,2.8643746563911,70790.2689798922,0.638867937332703,0.522910914600443
"trial3:line20:sex2",-9.31200687276563,3.14132476183507,70732.0728241407,-2.96435662619163,0.00303417644394303
"trial4:line20:sex2",-7.9596724456967,2.92755785329777,70648.1829489878,-2.71887793326799,0.00655197668321856
"trial2:line21:sex2",4.84587763240551,2.5239857300764,70685.5561684467,1.91993067736513,0.0548706762714146
"trial3:line21:sex2",-0.34738901160159,5.79461266629088,70950.8716101402,-0.0599503420862731,0.95219535362525
"trial4:line21:sex2",1.75504743864126,3.26371796580863,70654.0890256613,0.537744822630965,0.590754923689223
