"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial3:line4:sex2",5.03532054893021,8.56307794043903,60608.4956500379,0.588026943577259,0.55651639893355
"trial4:line4:sex2",-3.87076049053892,3.91462040207335,60329.0479630564,-0.988795871111488,0.3227669904335
"trial2:line5:sex2",-1.05086770844751,2.83992479062559,60429.9765927434,-0.370033640297926,0.711358722063363
"trial4:line5:sex2",-2.27240976745959,3.86003116078124,60373.540654657,-0.588702441199897,0.556063102429351
"trial2:line6:sex2",-2.12989635435311,4.58941528463565,60613.9125861869,-0.464088826627552,0.642585773303867
"trial4:line6:sex2",-2.31073583560913,3.6275679019029,60326.1242262893,-0.636993130961653,0.5241317350841
"trial2:line7:sex2",-0.408024912211587,2.82244149382946,60500.2924405954,-0.144564524403297,0.885055189891963
"trial3:line7:sex2",-4.70238987509516,3.03193305210399,60392.6297008847,-1.55095438925736,0.120917854779428
"trial2:line8:sex2",-3.00385272673729,2.65290818429824,60392.8420355135,-1.13228672764334,0.257518403738819
"trial3:line8:sex2",-10.6359201313197,3.15414761820376,60337.6368401858,-3.37204259874708,0.000746597399753502
"trial4:line8:sex2",-9.90018910764869,5.11382600163377,57978.7935337078,-1.93596518623938,0.0528768196233939
"trial2:line9:sex2",4.15242501275256,2.34424586782061,60291.2144472787,1.77132657873168,0.0765114608083697
"trial3:line9:sex2",1.65527634207796,2.9743245798935,60336.0771990986,0.556521757331954,0.577856289000986
"trial4:line9:sex2",4.70355591599955,2.9943685806721,60287.5679865134,1.57080058425667,0.116234224233044
"trial2:line10:sex2",0.494056970312701,2.34686320262323,60311.6597465742,0.210518009639618,0.83326410810858
"trial3:line10:sex2",-5.7725492801694,2.94457445010447,60328.2262180907,-1.96040187741376,0.0499534317824068
"trial4:line10:sex2",-1.69923799912284,3.23507738928008,60436.9602964455,-0.525254204042699,0.599408415450599
"trial2:line11:sex2",0.463379965711922,2.5297249370527,60278.1973181554,0.183174051425445,0.85466206991493
"trial4:line11:sex2",-2.84538811821097,3.08262289504513,60321.6576430315,-0.923041259047457,0.355989396281041
"trial2:line12:sex2",2.75783330913852,4.61239120351374,60473.4663517089,0.597918343751414,0.549896658450001
"trial3:line12:sex2",-5.85362218690414,4.49230421810266,60545.2995800502,-1.30303334384964,0.192568333642195
"trial4:line12:sex2",-1.13377020285973,3.5000677212513,60477.7718964762,-0.323928076012883,0.745993607621763
"trial2:line13:sex2",-3.31895045297616,2.37483727650643,60317.8454808669,-1.39754857556329,0.162253810021833
"trial3:line13:sex2",-13.1480227873288,4.07589003078587,60593.5005187017,-3.22580410364844,0.00125685938431589
"trial4:line13:sex2",-4.70078560707878,3.93617749302949,60284.6050787612,-1.19425143185319,0.232384328768097
"trial2:line14:sex2",-5.29344460903156,2.99198616252245,60671.4468725088,-1.76920758369043,0.0768642618582068
"trial3:line14:sex2",-14.0819080563753,2.97361565307288,60336.4053426269,-4.7356180822573,2.18883958690287e-06
"trial4:line14:sex2",-10.0396804326796,2.93682819585142,60359.0660356448,-3.41854537043116,0.000629983857580912
"trial2:line15:sex2",5.09641357574891,2.64996638407148,60383.0291378426,1.92319933052081,0.0544597181742652
"trial3:line15:sex2",-6.82545967760994,2.83609331974513,60326.2244819521,-2.4066414282247,0.0161029548452793
"trial4:line15:sex2",-1.09732156615147,2.74543921925967,60296.6762450807,-0.399688894386585,0.689387088588043
"trial2:line16:sex2",-2.61085971410618,2.16861954650376,60289.50091471,-1.20392704119789,0.228622505777055
"trial3:line16:sex2",-8.95046359828573,3.01260562041657,60340.2978731778,-2.97100408285373,0.00296944759303133
"trial4:line16:sex2",-6.84415782243409,3.38976830704992,60297.210330893,-2.01906360626473,0.0434850254629097
"trial2:line17:sex2",1.62709360360983,2.82263043897963,60561.7102846329,0.576445850345898,0.564316003077426
"trial3:line17:sex2",-0.156880966160925,3.09702048095233,60360.1436070857,-0.0506554500126148,0.959600244396605
"trial4:line17:sex2",2.61566928919734,3.86918868676924,60603.9454409342,0.676025260319215,0.499027186956468
"trial2:line18:sex2",2.85217870492376,3.22846800291823,60536.9234366503,0.883446483702381,0.37699859345202
"trial3:line18:sex2",-0.0163161923112458,3.75075324546236,60474.8426308205,-0.00435011082933408,0.996529139026905
"trial4:line18:sex2",2.57984047455243,3.47441920356119,60458.0492357983,0.742524238844916,0.457772656380265
"trial2:line19:sex2",1.86641284688285,2.36882127302088,60306.0132941109,0.787907837598351,0.430753713213833
"trial3:line19:sex2",-9.61963543636583,3.3224814512751,60460.4752986823,-2.89531652093167,0.00378911958889335
"trial4:line19:sex2",-3.78898420435803,2.97873877547325,60380.3766699751,-1.27200956175019,0.203374620858225
"trial2:line20:sex2",1.80846589721273,2.89307570191675,60448.3206241135,0.625101477992632,0.531906817607671
"trial3:line20:sex2",-9.32523190701681,3.1729580489972,60394.0342207045,-2.93897106832661,0.00329428398268643
"trial4:line20:sex2",-7.95849063023014,2.95722892102955,60315.1785751246,-2.69119870079568,0.0071215400298271
"trial2:line21:sex2",4.84459739730276,2.54949279384768,60353.0977774313,1.9002200786735,0.0574090052186574
"trial3:line21:sex2",-0.318461045055862,5.85183010408652,60556.0739695658,-0.0544207605811164,0.956600118336697
"trial4:line21:sex2",1.7412750513576,3.29678162225867,60320.8946931301,0.52817421681835,0.597380365939534
