"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial3:line18",-25.3293505696228,18.8059828913201,642.196423979736,-1.34687725262759,0.178494865495769
"trial4:line18",-29.1438771324797,19.7475251252972,637.777074764899,-1.47582428418564,0.14048458947555
"trial2:line19",-8.56656914779698,18.3718856009151,434.502385894182,-0.466286876256746,0.641243850184749
"trial3:line19",-9.11455437219144,18.393109985079,520.297224502371,-0.495541775131308,0.62042697036929
"trial4:line19",-16.0489891970913,17.8460984132012,454.043878327493,-0.899299601823303,0.368969778196346
"trial5:line19",-18.1024203987026,18.3780617732756,489.110725877891,-0.985001608005598,0.32511027569165
"trial6:line19",-7.71637333865277,18.1473255176418,439.270771642432,-0.425207192715608,0.670893860470257
"trial2:line20",-28.2278682614521,16.2501656376892,485.189772922074,-1.73708187909069,0.0830073372283064
"trial3:line20",-25.8991588997042,16.4924267906289,550.178099997798,-1.57036676460618,0.11690471166407
"trial4:line20",-15.8427226552663,15.9759257111312,481.796079647021,-0.991662263691421,0.321860069819418
"trial2:line21",-17.0023258458663,17.4345468211579,499.743125292589,-0.975208935470177,0.329928441262903
"trial3:line21",-19.0941535358768,19.9971841162612,1114.21427681817,-0.954842113012795,0.339864654348189
"trial4:line21",-17.5087185488589,17.3263881493783,564.553045974355,-1.01052327801436,0.312677551582965
"trial2:sex2",-11.9935322130633,7.91099919271171,70578.6168033424,-1.51605782289964,0.12950921043266
"trial3:sex2",-3.47496709928735,8.61579255698395,70665.8986878278,-0.403325297853249,0.686710153903189
"trial4:sex2",-5.85720202621289,7.52759239728173,70526.7028948713,-0.778097659528958,0.436514052650194
"trial5:sex2",-12.5961077018826,8.6800179381914,70631.508611106,-1.4511614827961,0.146739340621965
"trial6:sex2",-6.48983955092763,8.30531340838628,70571.8655427519,-0.781408145823193,0.434565103002046
"line2:sex2",5.85458144225318,9.95007418227171,70551.7323646676,0.588395758162731,0.556268567819217
"line3:sex2",-27.9559146540494,9.99912009653723,70506.0999036597,-2.79583747211224,0.00517794254084717
"line4:sex2",-9.86881798643871,14.7540496183204,70531.5176637667,-0.668888762186649,0.503568628549149
"line5:sex2",-12.3273591970634,8.15778935580824,70542.0445358202,-1.51111516360574,0.1307635912763
"line6:sex2",42.6441160123796,26.5088334825333,70565.3523636483,1.60867569070807,0.107691747481015
"line7:sex2",-7.69968015432099,9.98181256100596,70516.712870856,-0.771370941626359,0.440489678521492
"line8:sex2",-1.60264635249881,8.81205124226042,70561.4314202327,-0.181869840340115,0.855685396078876
"line9:sex2",-23.2982231120535,9.16106138713775,70529.7648824814,-2.54317945568671,0.0109869961067785
"line10:sex2",-4.60540201324834,11.7113997793152,70523.7519964076,-0.393240953261835,0.694142713465294
"line11:sex2",-6.10089019226503,8.91567428048876,70508.2053045227,-0.684288142470205,0.493795482091364
"line12:sex2",15.6366312413072,20.1791880285276,70611.3720030819,0.774889020271848,0.438407835407765
"line13:sex2",-7.78683470019042,8.25911499691757,70514.0292009481,-0.942817081866107,0.34577770296467
"line14:sex2",7.18482436648048,8.55984767849617,70621.3115845941,0.839363577056402,0.401268157621685
"line15:sex2",-17.9265285495047,7.95442021803116,70565.1977326239,-2.25365621354385,0.0242208598234524
"line16:sex2",6.82009176550566,7.8439852644092,70516.0299146967,0.869467692201146,0.384594331253222
"line17:sex2",-21.9376767006529,8.20154508002483,70523.9260285096,-2.67482242511632,0.00747860860055031
"line18:sex2",-7.68630026109594,10.598572142912,70550.4676638807,-0.725220355860512,0.468319262163586
"line19:sex2",2.43406887315696,8.26760898595503,70553.8391655183,0.294410255406605,0.76844529746011
"line20:sex2",0.459783933575485,7.87786673273043,70650.4998117437,0.0583640151800494,0.953458842678238
"line21:sex2",1.15117947939204,8.17233555183442,70666.0332418527,0.140862972658243,0.887978595461694
"trial2:density",-0.116194641086903,0.0665755300038705,432.208227694993,-1.74530553613539,0.0816423540471325
"trial3:density",-0.118717390970009,0.0738376707838141,589.117514408027,-1.60781603360155,0.108411244636141
"trial4:density",-0.0946730708743779,0.0742768583712208,447.020506456168,-1.27459713496795,0.203114017121019
"trial5:density",-0.151273302895048,0.091929665700572,665.54535745501,-1.64553304683785,0.100332077867118
"trial6:density",-0.0405966765434145,0.0668633144930633,446.834758957868,-0.607159200096582,0.544053661721425
"line2:density",-0.0833447142015532,0.094326280736718,471.151606722106,-0.883578929971633,0.377374185705115
