"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial4:line18:sex2",10.8483895668726,14.7143592180762,60422.5913043709,0.737265510926613,0.460963764318991
"trial2:line19:sex2",5.6875461855962,10.3112768455585,60250.9871765186,0.551585053023384,0.581234724990111
"trial3:line19:sex2",-2.90581809043801,11.9146145618234,60433.3535037924,-0.243886873164055,0.807319263838383
"trial4:line19:sex2",4.28892630453246,10.7028602024532,60309.2592953162,0.400727116247803,0.688622463842046
"trial2:line20:sex2",7.71214818624762,10.4195805731214,60418.4373491295,0.740159177437722,0.45920629062184
"trial3:line20:sex2",1.71634155979789,11.1086640768185,60348.6296676385,0.154504767443598,0.877212269153195
"trial4:line20:sex2",2.37359776091586,10.1684124549849,60273.9284632067,0.233428548598286,0.815429439532132
"trial2:line21:sex2",3.58997415825957,11.2083733805414,60335.2485463693,0.320293947781222,0.748746619829717
"trial3:line21:sex2",15.5315406925684,17.5574339035671,60513.2724066457,0.884613365362742,0.376368710405892
"trial4:line21:sex2",3.63623164885924,12.1813249571942,60258.2602125483,0.298508714087929,0.765315955542377
"trial2:line2:density",0.0675085398022191,0.119610405206408,458.115574748942,0.5644035707907,0.572755734320229
"trial3:line2:density",0.230341614967929,0.133016856327661,707.418273847359,1.73167237091011,0.0837678551763473
"trial2:line4:density",-0.456680376833969,0.957234060781784,964.587363382362,-0.477083291897275,0.633410880430031
"trial3:line4:density",0.198815819866994,0.644961172052175,3914.73162082158,0.308260137946584,0.757900796360099
"trial4:line4:density",0.495432257055047,0.306169983972039,686.915354543235,1.61816077013053,0.106087002318399
"trial2:line5:density",0.156690945137623,0.0983869090975766,450.886147356981,1.59259952949861,0.11195083193585
"trial4:line5:density",0.200104430827247,0.234199680559132,702.663715837654,0.854418034856045,0.393164609381259
"trial2:line6:density",-0.138535445632296,0.382098853733052,605.208589972865,-0.362564410436787,0.717056876316618
"trial4:line6:density",-0.237882846702004,0.348274455860168,507.544392190274,-0.683032713709884,0.494897825863239
"trial2:line7:density",0.0649608084333662,0.118982919608664,552.85359860606,0.545967510689964,0.585308504090652
"trial3:line7:density",0.0901992420279131,0.105931710094063,527.861556291855,0.851484809863069,0.394886209590393
"trial2:line8:density",-0.0507795488752109,0.112745523888337,445.509830529896,-0.45039081928878,0.652647757833365
"trial3:line8:density",-0.00723074229614938,0.124671676172122,515.656953169975,-0.0579982760973439,0.953772469281739
"trial4:line8:density",-0.144650428198153,0.253734162979496,981.735327184151,-0.57008652874955,0.568749447108629
"trial2:line9:density",0.145877809956369,0.0961666463882135,390.296409013756,1.51692728648847,0.130094554233772
"trial3:line9:density",0.22398994049921,0.110984001830981,518.271839628773,2.01821827293926,0.0440831931737261
"trial4:line9:density",0.178524060606963,0.116755419449095,480.172619949017,1.52904303242899,0.126912245483086
"trial2:line10:density",0.0763253848573956,0.110006436543092,402.462640703184,0.693826536481772,0.488191256028426
"trial3:line10:density",-0.0291727519984531,0.173511194667046,478.313885952302,-0.168131814517405,0.866550648393879
"trial4:line10:density",0.277315769799054,0.149578514653489,538.163162740265,1.85398130501215,0.0642887729772319
"trial2:line11:density",0.0518084113055158,0.0930711931932103,431.692458740466,0.55665356301992,0.578052597044663
"trial4:line11:density",0.134497907446352,0.102169219935509,473.180468613327,1.31642296506962,0.188669405372928
"trial2:line12:density",-0.968234721724989,0.352546922220495,701.986776127186,-2.74639958739853,0.00617970847770218
"trial3:line12:density",-0.492382012751281,0.37042178744763,1142.48095293345,-1.32924690025393,0.184031898266513
"trial4:line12:density",-0.2109992282629,0.255689537576246,548.784457173454,-0.82521651164542,0.409607243467853
"trial2:line13:density",0.144881886878212,0.0790978014010986,380.001694408012,1.8316803288062,0.0677816889982859
"trial3:line13:density",0.0309682176821992,0.236891713671143,2593.43689979903,0.130727315034707,0.896001162558709
"trial4:line13:density",0.173511312132863,0.166840370525625,583.500229678852,1.03998397741639,0.298778075587849
"trial2:line14:density",0.0793296610914192,0.118174895139933,615.612304071765,0.671290302373307,0.502287412010877
"trial3:line14:density",0.225715744342798,0.0981736951955194,564.024911337958,2.29914687323596,0.0218611680172132
"trial4:line14:density",0.0260407777851819,0.0939462372519396,412.692754313561,0.277188087004988,0.781774474694664
"trial2:line15:density",0.195927589801458,0.106413491362869,521.051421712106,1.84119125584694,0.0661618188035569
"trial3:line15:density",0.29699301314186,0.0855875692487151,503.126501162159,3.47004846321557,0.000565086395971692
"trial4:line15:density",0.276405355477265,0.125580847017038,430.595088943764,2.20101521882365,0.0282649556385827
"trial2:line16:density",0.0107499906065065,0.0809914795029545,389.674342600955,0.132729895446772,0.894475510546376
"trial3:line16:density",0.145076509754706,0.137909439034895,613.585569028714,1.05196939941143,0.293227695749406
"trial4:line16:density",0.0850322542813547,0.135683874846242,544.04157024288,0.626693882214921,0.531122791128355
"trial2:line17:density",0.122463232281989,0.143893674920492,752.740533185768,0.851067514605179,0.395002497632407
"trial3:line17:density",0.0835892465693571,0.146505551783915,642.79437058306,0.570553440136149,0.568501773049465
"trial4:line17:density",0.237781597555758,0.123144394655318,539.270261263542,1.93091693877997,0.0540171567745907
"trial2:line18:density",-0.173028014330284,0.182908216782703,606.511652476334,-0.945982730430549,0.344534109661888
"trial3:line18:density",0.191225389967165,0.202870188129311,919.337158649382,0.942599756674338,0.346133293000292
